application_id,candidate_id,company,role,location,source,applied_at,screening_passed,shortlisted,verified_shortlist,interviewed,offer_received,hired,current_stage
APP00011,CAND00011,InsightHub,Business Analyst,Delhi,Job Portal,2026-07-19 23:00:00,True,False,False,False,False,False,Screened
APP00046,CAND00046,NextGen Labs,Data Analyst,Bengaluru,Referral,2026-07-20 00:00:00,True,True,True,True,False,False,Interviewed
APP00788,CAND00788,DataNova,Data Analyst,Delhi,Company Website,2026-07-20 01:00:00,True,False,False,False,False,False,Screened
APP00780,CAND00780,BrightWorks,Product Analyst,Gurugram,Referral,2026-07-20 02:00:00,True,False,False,False,False,False,Screened
APP00088,CAND00088,Alpha Tech,Data Analyst,Mumbai,Referral,2026-07-20 03:00:00,False,False,False,False,False,False,Applied
APP00507,CAND00507,InsightHub,Data Analyst,Gurugram,Campus,2026-07-20 04:00:00,True,True,True,False,False,False,Shortlisted
APP00771,CAND00771,DataNova,Data Analyst,Gurugram,Job Portal,2026-07-20 05:00:00,True,False,False,False,False,False,Screened
APP00404,CAND00404,NextGen Labs,Product Analyst,Delhi,LinkedIn,2026-07-20 06:00:00,False,False,False,False,False,False,Applied
APP00246,CAND00246,NextGen Labs,Product Analyst,Hyderabad,Campus,2026-07-20 07:00:00,True,False,False,False,False,False,Screened
APP00657,CAND00657,Alpha Tech,Marketing Analyst,Delhi,Job Portal,2026-07-20 08:00:00,True,False,False,False,False,False,Screened
APP00305,CAND00305,Alpha Tech,Product Analyst,Gurugram,LinkedIn,2026-07-20 09:00:00,True,True,True,True,False,False,Interviewed
APP00401,CAND00401,BrightWorks,BI Analyst,Pune,Job Portal,2026-07-20 10:00:00,True,False,False,False,False,False,Screened
APP00730,CAND00730,Alpha Tech,Business Analyst,Hyderabad,Job Portal,2026-07-20 11:00:00,True,False,False,False,False,False,Screened
APP00469,CAND00469,InsightHub,BI Analyst,Hyderabad,Job Portal,2026-07-20 12:00:00,False,False,False,False,False,False,Applied
APP00891,CAND00891,Alpha Tech,Marketing Analyst,Hyderabad,LinkedIn,2026-07-20 13:00:00,True,False,False,False,False,False,Screened
APP00721,CAND00721,InsightHub,Product Analyst,Hyderabad,Campus,2026-07-20 14:00:00,True,True,True,True,False,False,Interviewed
APP00079,CAND00079,DataNova,BI Analyst,Bengaluru,Company Website,2026-07-20 15:00:00,True,True,True,True,False,False,Interviewed
APP00487,CAND00487,NextGen Labs,Marketing Analyst,Pune,Job Portal,2026-07-20 16:00:00,True,False,False,False,False,False,Screened
APP00494,CAND00494,NextGen Labs,BI Analyst,Delhi,Job Portal,2026-07-20 17:00:00,False,False,False,False,False,False,Applied
APP00418,CAND00418,BrightWorks,Product Analyst,Delhi,Company Website,2026-07-20 18:00:00,True,True,True,False,False,False,Shortlisted
APP00157,CAND00157,NextGen Labs,Data Analyst,Bengaluru,Referral,2026-07-20 19:00:00,False,False,False,False,False,False,Applied
APP00223,CAND00223,DataNova,Marketing Analyst,Mumbai,Job Portal,2026-07-20 20:00:00,False,False,False,False,False,False,Applied
APP00396,CAND00396,InsightHub,Business Analyst,Gurugram,Campus,2026-07-20 21:00:00,True,True,True,True,True,True,Hired
APP00949,CAND00949,DataNova,Data Analyst,Mumbai,LinkedIn,2026-07-20 22:00:00,False,False,False,False,False,False,Applied
APP00920,CAND00920,NextGen Labs,Marketing Analyst,Delhi,Job Portal,2026-07-20 23:00:00,False,False,False,False,False,False,Applied
APP00510,CAND00510,DataNova,BI Analyst,Mumbai,LinkedIn,2026-07-21 00:00:00,True,True,True,True,False,False,Interviewed
APP00935,CAND00935,BrightWorks,BI Analyst,Delhi,Job Portal,2026-07-21 01:00:00,True,False,False,False,False,False,Screened
APP00278,CAND00278,BrightWorks,Product Analyst,Pune,Referral,2026-07-21 02:00:00,True,False,False,False,False,False,Screened
APP00216,CAND00216,InsightHub,Business Analyst,Bengaluru,Job Portal,2026-07-21 03:00:00,True,True,True,True,False,False,Interviewed
APP00915,CAND00915,BrightWorks,Product Analyst,Bengaluru,Referral,2026-07-21 04:00:00,False,False,False,False,False,False,Applied
APP00598,CAND00598,InsightHub,Business Analyst,Hyderabad,Job Portal,2026-07-21 05:00:00,True,False,False,False,False,False,Screened
APP00519,CAND00519,InsightHub,BI Analyst,Bengaluru,Campus,2026-07-21 06:00:00,True,False,False,False,False,False,Screened
APP00553,CAND00553,DataNova,BI Analyst,Delhi,Referral,2026-07-21 07:00:00,False,False,False,False,False,False,Applied
APP00201,CAND00201,NextGen Labs,Product Analyst,Delhi,Referral,2026-07-21 08:00:00,True,False,False,False,False,False,Screened
APP00894,CAND00894,BrightWorks,Business Analyst,Delhi,Company Website,2026-07-21 09:00:00,True,True,True,True,False,False,Interviewed
APP00471,CAND00471,NextGen Labs,Data Analyst,Gurugram,Job Portal,2026-07-21 10:00:00,False,False,False,False,False,False,Applied
APP00052,CAND00052,Alpha Tech,Marketing Analyst,Gurugram,LinkedIn,2026-07-21 11:00:00,False,False,False,False,False,False,Applied
APP00258,CAND00258,BrightWorks,Product Analyst,Mumbai,Referral,2026-07-21 12:00:00,True,True,True,False,False,False,Shortlisted
APP00643,CAND00643,NextGen Labs,BI Analyst,Delhi,Job Portal,2026-07-21 13:00:00,True,True,True,False,False,False,Shortlisted
APP00299,CAND00299,InsightHub,Product Analyst,Gurugram,Referral,2026-07-21 14:00:00,True,True,True,True,False,False,Interviewed
APP00172,CAND00172,InsightHub,BI Analyst,Delhi,Job Portal,2026-07-21 15:00:00,True,True,True,True,False,False,Interviewed
APP00265,CAND00265,BrightWorks,Business Analyst,Bengaluru,LinkedIn,2026-07-21 16:00:00,True,True,True,True,True,True,Hired
APP00502,CAND00502,Alpha Tech,Marketing Analyst,Gurugram,Referral,2026-07-21 17:00:00,True,True,True,True,True,True,Hired
APP00918,CAND00918,InsightHub,Marketing Analyst,Hyderabad,Campus,2026-07-21 19:00:00,False,False,False,False,False,False,Applied
APP00775,CAND00775,DataNova,BI Analyst,Delhi,LinkedIn,2026-07-21 20:00:00,False,False,False,False,False,False,Applied
APP00022,CAND00022,BrightWorks,Product Analyst,Hyderabad,Job Portal,2026-07-21 21:00:00,True,False,False,False,False,False,Screened
APP00574,CAND00574,DataNova,Product Analyst,Pune,Referral,2026-07-21 22:00:00,False,False,False,False,False,False,Applied
APP00933,CAND00933,Alpha Tech,BI Analyst,Mumbai,Campus,2026-07-21 23:00:00,True,False,False,False,False,False,Screened
APP00420,CAND00420,DataNova,Marketing Analyst,Hyderabad,LinkedIn,2026-07-22 01:00:00,True,True,False,False,False,False,Shortlisted
APP00954,CAND00954,InsightHub,BI Analyst,Bengaluru,Campus,2026-07-22 02:00:00,True,True,True,False,False,False,Shortlisted
APP00777,CAND00777,BrightWorks,Product Analyst,Pune,Job Portal,2026-07-22 03:00:00,True,True,False,True,False,False,Interviewed
APP00150,CAND00150,BrightWorks,Data Analyst,Mumbai,Job Portal,2026-07-22 04:00:00,True,True,True,True,False,False,Interviewed
APP00361,CAND00361,InsightHub,Data Analyst,Pune,Company Website,2026-07-22 05:00:00,True,True,True,True,False,False,Interviewed
APP00714,CAND00714,NextGen Labs,Business Analyst,Bengaluru,Company Website,2026-07-22 06:00:00,True,False,False,False,False,False,Screened
APP00335,CAND00335,NextGen Labs,Data Analyst,Hyderabad,Job Portal,2026-07-22 07:00:00,True,False,False,False,False,False,Screened
APP00464,CAND00464,InsightHub,Marketing Analyst,Pune,Referral,2026-07-22 08:00:00,True,True,True,False,False,False,Shortlisted
APP00865,CAND00865,InsightHub,Business Analyst,Pune,Company Website,2026-07-22 09:00:00,True,True,True,True,False,False,Interviewed
APP00762,CAND00762,NextGen Labs,Data Analyst,Pune,Company Website,2026-07-22 10:00:00,False,False,False,False,False,False,Applied
APP00613,CAND00613,NextGen Labs,Marketing Analyst,Gurugram,Referral,2026-07-22 11:00:00,True,True,True,True,False,False,Interviewed
APP00818,CAND00818,DataNova,BI Analyst,Delhi,Company Website,2026-07-22 12:00:00,False,False,False,False,False,False,Applied
APP00988,CAND00988,NextGen Labs,Data Analyst,Delhi,Company Website,2026-07-22 13:00:00,False,False,False,False,False,False,Applied
APP00670,CAND00670,InsightHub,BI Analyst,Hyderabad,Job Portal,2026-07-22 14:00:00,True,False,False,False,False,False,Screened
APP00882,CAND00882,BrightWorks,Business Analyst,Delhi,Referral,2026-07-22 15:00:00,False,False,False,False,False,False,Applied
APP00037,CAND00037,NextGen Labs,Business Analyst,Gurugram,Company Website,2026-07-22 16:00:00,False,False,False,False,False,False,Applied
APP00281,CAND00281,BrightWorks,Data Analyst,Mumbai,Campus,2026-07-22 17:00:00,False,False,False,False,False,False,Applied
APP00642,CAND00642,NextGen Labs,Business Analyst,Gurugram,Company Website,2026-07-22 18:00:00,False,False,False,False,False,False,Applied
APP00076,CAND00076,DataNova,Data Analyst,Mumbai,LinkedIn,2026-07-22 19:00:00,True,False,False,False,False,False,Screened
APP00573,CAND00573,BrightWorks,Marketing Analyst,Hyderabad,Company Website,2026-07-22 20:00:00,False,False,False,False,False,False,Applied
APP00381,CAND00381,BrightWorks,Data Analyst,Delhi,Job Portal,2026-07-22 21:00:00,True,True,True,True,True,True,Hired
APP00354,CAND00354,InsightHub,Business Analyst,Hyderabad,Job Portal,2026-07-22 22:00:00,True,True,True,False,False,False,Shortlisted
APP00883,CAND00883,BrightWorks,BI Analyst,Delhi,Job Portal,2026-07-22 23:00:00,True,False,False,False,False,False,Screened
APP00579,CAND00579,NextGen Labs,Product Analyst,Gurugram,Company Website,2026-07-23 01:00:00,True,True,True,True,False,False,Interviewed
APP00010,CAND00010,NextGen Labs,Product Analyst,Hyderabad,LinkedIn,2026-07-23 02:00:00,True,True,True,False,False,False,Shortlisted
APP00971,CAND00971,BrightWorks,Business Analyst,Pune,Referral,2026-07-23 03:00:00,False,False,False,False,False,False,Applied
APP00371,CAND00371,BrightWorks,Business Analyst,Delhi,Job Portal,2026-07-23 04:00:00,True,True,True,True,False,False,Interviewed
APP00989,CAND00989,NextGen Labs,Data Analyst,Pune,Job Portal,2026-07-23 05:00:00,False,False,False,False,False,False,Applied
APP00517,CAND00517,InsightHub,Marketing Analyst,Hyderabad,Company Website,2026-07-23 06:00:00,False,False,False,False,False,False,Applied
APP00436,CAND00436,DataNova,Marketing Analyst,Bengaluru,LinkedIn,2026-07-23 07:00:00,True,True,True,True,True,True,Hired
APP00756,CAND00756,BrightWorks,Marketing Analyst,Pune,LinkedIn,2026-07-23 08:00:00,True,False,False,False,False,False,Screened
APP00682,CAND00682,InsightHub,Product Analyst,Delhi,Job Portal,2026-07-23 09:00:00,False,False,False,False,False,False,Applied
APP00456,CAND00456,Alpha Tech,Marketing Analyst,Mumbai,Company Website,2026-07-23 10:00:00,True,True,True,True,False,False,Interviewed
APP00829,CAND00829,InsightHub,BI Analyst,Gurugram,LinkedIn,2026-07-23 11:00:00,True,True,True,True,True,True,Hired
APP00999,CAND00999,Alpha Tech,Marketing Analyst,Gurugram,Campus,2026-07-23 13:00:00,True,True,True,False,False,False,Shortlisted
APP00256,CAND00256,Alpha Tech,Marketing Analyst,Gurugram,Referral,2026-07-23 14:00:00,False,False,False,False,False,False,Applied
APP00227,CAND00227,BrightWorks,Business Analyst,Gurugram,Campus,2026-07-23 15:00:00,True,False,False,False,False,False,Screened
APP00492,CAND00492,InsightHub,Product Analyst,Gurugram,Referral,2026-07-23 16:00:00,True,True,True,True,False,False,Interviewed
APP00532,CAND00532,BrightWorks,Product Analyst,Mumbai,Campus,2026-07-23 17:00:00,True,False,False,False,False,False,Screened
APP00326,CAND00326,BrightWorks,Marketing Analyst,Bengaluru,LinkedIn,2026-07-23 18:00:00,True,True,True,False,False,False,Shortlisted
APP00409,CAND00409,Alpha Tech,BI Analyst,Pune,Campus,2026-07-23 19:00:00,True,True,True,False,False,False,Shortlisted
APP00137,CAND00137,BrightWorks,BI Analyst,Delhi,Company Website,2026-07-23 20:00:00,True,True,True,False,False,False,Shortlisted
APP00797,CAND00797,BrightWorks,BI Analyst,Gurugram,Campus,2026-07-23 21:00:00,False,False,False,False,False,False,Applied
APP00413,CAND00413,NextGen Labs,Business Analyst,Hyderabad,Campus,2026-07-23 22:00:00,True,True,True,True,False,False,Interviewed
APP00489,CAND00489,Alpha Tech,BI Analyst,Gurugram,Campus,2026-07-23 23:00:00,True,False,False,False,False,False,Screened
APP00395,CAND00395,Alpha Tech,Marketing Analyst,Gurugram,Company Website,2026-07-24 00:00:00,False,False,False,False,False,False,Applied
APP00039,CAND00039,NextGen Labs,BI Analyst,Bengaluru,Referral,2026-07-24 01:00:00,True,False,False,False,False,False,Screened
APP00522,CAND00522,BrightWorks,Business Analyst,Pune,Company Website,2026-07-24 02:00:00,False,False,False,False,False,False,Applied
APP00545,CAND00545,InsightHub,Data Analyst,Hyderabad,Referral,2026-07-24 03:00:00,False,False,False,False,False,False,Applied
APP00973,CAND00973,Alpha Tech,Marketing Analyst,Bengaluru,LinkedIn,2026-07-24 04:00:00,True,False,False,False,False,False,Screened
APP00302,CAND00302,NextGen Labs,Marketing Analyst,Delhi,Referral,2026-07-24 05:00:00,False,False,False,False,False,False,Applied
APP00071,CAND00071,DataNova,Data Analyst,Bengaluru,LinkedIn,2026-07-24 06:00:00,True,False,False,False,False,False,Screened
APP00940,CAND00940,NextGen Labs,BI Analyst,Hyderabad,Referral,2026-07-24 08:00:00,True,True,False,False,False,False,Shortlisted
APP00733,CAND00733,Alpha Tech,Data Analyst,Gurugram,Referral,2026-07-24 09:00:00,False,False,False,False,False,False,Applied
APP00735,CAND00735,NextGen Labs,Product Analyst,Bengaluru,Company Website,2026-07-24 10:00:00,True,False,False,False,False,False,Screened
APP00634,CAND00634,DataNova,Business Analyst,Mumbai,Referral,2026-07-24 11:00:00,True,True,True,False,False,False,Shortlisted
APP00219,CAND00219,NextGen Labs,Data Analyst,Hyderabad,Referral,2026-07-24 12:00:00,True,True,True,True,False,False,Interviewed
APP00033,CAND00033,DataNova,Product Analyst,Mumbai,Job Portal,2026-07-24 13:00:00,False,False,False,False,False,False,Applied
APP00723,CAND00723,Alpha Tech,Business Analyst,Pune,Job Portal,2026-07-24 14:00:00,True,True,True,True,False,False,Interviewed
APP00623,CAND00623,InsightHub,Product Analyst,Mumbai,Company Website,2026-07-24 15:00:00,True,False,False,False,False,False,Screened
APP00382,CAND00382,Alpha Tech,Business Analyst,Delhi,Referral,2026-07-24 16:00:00,True,True,True,True,False,False,Interviewed
APP00638,CAND00638,InsightHub,Business Analyst,Delhi,Job Portal,2026-07-24 17:00:00,False,False,False,False,False,False,Applied
APP00910,CAND00910,NextGen Labs,Business Analyst,Delhi,Company Website,2026-07-24 18:00:00,False,False,False,False,False,False,Applied
APP00953,CAND00953,Alpha Tech,Business Analyst,Hyderabad,Job Portal,2026-07-24 19:00:00,True,False,False,False,False,False,Screened
APP00789,CAND00789,Alpha Tech,Product Analyst,Delhi,Company Website,2026-07-24 20:00:00,True,True,True,True,False,False,Interviewed
APP00956,CAND00956,InsightHub,BI Analyst,Gurugram,Company Website,2026-07-24 21:00:00,True,True,True,True,False,False,Interviewed
APP00825,CAND00825,InsightHub,Business Analyst,Bengaluru,Referral,2026-07-24 22:00:00,True,True,True,False,False,False,Shortlisted
APP00897,CAND00897,NextGen Labs,BI Analyst,Bengaluru,Job Portal,2026-07-24 23:00:00,True,True,True,True,False,False,Interviewed
APP00508,CAND00508,NextGen Labs,Product Analyst,Bengaluru,LinkedIn,2026-07-25 00:00:00,True,True,True,False,False,False,Shortlisted
APP00425,CAND00425,InsightHub,BI Analyst,Gurugram,Job Portal,2026-07-25 01:00:00,True,True,True,True,False,False,Interviewed
APP00393,CAND00393,DataNova,Product Analyst,Bengaluru,Company Website,2026-07-25 02:00:00,True,False,False,False,False,False,Screened
APP00320,CAND00320,BrightWorks,Product Analyst,Gurugram,Job Portal,2026-07-25 03:00:00,True,True,True,True,True,True,Hired
APP00195,CAND00195,NextGen Labs,BI Analyst,Pune,Company Website,2026-07-25 04:00:00,True,False,False,False,False,False,Screened
APP00391,CAND00391,InsightHub,Business Analyst,Delhi,Campus,2026-07-25 05:00:00,True,True,False,True,True,True,Hired
APP00909,CAND00909,BrightWorks,Product Analyst,Mumbai,Job Portal,2026-07-25 06:00:00,True,True,True,True,False,False,Interviewed
APP00631,CAND00631,BrightWorks,Product Analyst,Delhi,LinkedIn,2026-07-25 07:00:00,True,False,False,False,False,False,Screened
APP00557,CAND00557,BrightWorks,Marketing Analyst,Bengaluru,Job Portal,2026-07-25 08:00:00,True,False,False,False,False,False,Screened
APP00839,CAND00839,BrightWorks,Marketing Analyst,Hyderabad,Referral,2026-07-25 09:00:00,True,False,False,False,False,False,Screened
APP00681,CAND00681,DataNova,Data Analyst,Gurugram,LinkedIn,2026-07-25 10:00:00,True,True,True,True,False,False,Interviewed
APP00173,CAND00173,InsightHub,Data Analyst,Bengaluru,Company Website,2026-07-25 11:00:00,True,True,True,False,False,False,Shortlisted
APP00237,CAND00237,NextGen Labs,Business Analyst,Delhi,Job Portal,2026-07-25 12:00:00,False,False,False,False,False,False,Applied
APP00070,CAND00070,Alpha Tech,Marketing Analyst,Mumbai,Campus,2026-07-25 13:00:00,True,True,True,False,False,False,Shortlisted
APP00819,CAND00819,NextGen Labs,Marketing Analyst,Mumbai,Job Portal,2026-07-25 14:00:00,True,True,True,False,False,False,Shortlisted
APP00466,CAND00466,DataNova,Marketing Analyst,Gurugram,Company Website,2026-07-25 15:00:00,True,False,False,False,False,False,Screened
APP00867,CAND00867,Alpha Tech,Data Analyst,Mumbai,Job Portal,2026-07-25 16:00:00,True,True,True,True,False,False,Interviewed
APP00474,CAND00474,NextGen Labs,Data Analyst,Mumbai,Campus,2026-07-25 17:00:00,True,True,False,False,False,False,Shortlisted
APP00198,CAND00198,Alpha Tech,Product Analyst,Gurugram,Campus,2026-07-25 18:00:00,True,True,True,True,False,False,Interviewed
APP00463,CAND00463,BrightWorks,Business Analyst,Pune,LinkedIn,2026-07-25 19:00:00,True,True,True,True,False,False,Interviewed
APP00135,CAND00135,NextGen Labs,Product Analyst,Gurugram,Campus,2026-07-25 20:00:00,True,True,True,True,False,False,Interviewed
APP00410,CAND00410,BrightWorks,BI Analyst,Gurugram,Job Portal,2026-07-25 22:00:00,True,False,False,False,False,False,Screened
APP00284,CAND00284,InsightHub,BI Analyst,Gurugram,Job Portal,2026-07-25 23:00:00,True,True,True,True,True,True,Hired
APP00432,CAND00432,InsightHub,Marketing Analyst,Pune,LinkedIn,2026-07-26 00:00:00,True,False,False,False,False,False,Screened
APP00476,CAND00476,InsightHub,Business Analyst,Mumbai,Campus,2026-07-26 01:00:00,True,True,False,True,False,False,Interviewed
APP00310,CAND00310,DataNova,BI Analyst,Hyderabad,Job Portal,2026-07-26 02:00:00,True,True,True,True,False,False,Interviewed
APP00114,CAND00114,Alpha Tech,Data Analyst,Pune,LinkedIn,2026-07-26 03:00:00,True,True,True,True,False,False,Interviewed
APP00484,CAND00484,InsightHub,BI Analyst,Pune,Referral,2026-07-26 04:00:00,True,False,False,False,False,False,Screened
APP00875,CAND00875,DataNova,Marketing Analyst,Mumbai,Job Portal,2026-07-26 05:00:00,True,True,True,True,False,False,Interviewed
APP00652,CAND00652,DataNova,BI Analyst,Pune,Referral,2026-07-26 06:00:00,True,True,True,True,True,True,Hired
APP00821,CAND00821,InsightHub,Business Analyst,Gurugram,LinkedIn,2026-07-26 07:00:00,True,True,True,True,False,False,Interviewed
APP00518,CAND00518,NextGen Labs,Product Analyst,Bengaluru,LinkedIn,2026-07-26 08:00:00,True,True,True,False,False,False,Shortlisted
APP00248,CAND00248,DataNova,Business Analyst,Pune,Campus,2026-07-26 09:00:00,True,True,True,False,False,False,Shortlisted
APP00472,CAND00472,InsightHub,Marketing Analyst,Hyderabad,Campus,2026-07-26 10:00:00,True,True,True,False,False,False,Shortlisted
APP00268,CAND00268,InsightHub,Data Analyst,Pune,LinkedIn,2026-07-26 11:00:00,False,False,False,False,False,False,Applied
APP00196,CAND00196,BrightWorks,Business Analyst,Bengaluru,Company Website,2026-07-26 12:00:00,True,False,False,False,False,False,Screened
APP00102,CAND00102,NextGen Labs,Data Analyst,Pune,Referral,2026-07-26 13:00:00,True,True,True,True,False,False,Interviewed
APP00259,CAND00259,DataNova,Data Analyst,Delhi,Referral,2026-07-26 14:00:00,True,False,False,False,False,False,Screened
APP00881,CAND00881,DataNova,BI Analyst,Gurugram,Job Portal,2026-07-26 15:00:00,True,False,False,False,False,False,Screened
APP00477,CAND00477,NextGen Labs,Data Analyst,Mumbai,Job Portal,2026-07-26 16:00:00,True,False,False,False,False,False,Screened
APP00511,CAND00511,Alpha Tech,Marketing Analyst,Pune,Referral,2026-07-26 17:00:00,True,False,False,False,False,False,Screened
APP00948,CAND00948,InsightHub,BI Analyst,Gurugram,Campus,2026-07-26 18:00:00,False,False,False,False,False,False,Applied
APP00271,CAND00271,Alpha Tech,Data Analyst,Gurugram,LinkedIn,2026-07-26 19:00:00,False,False,False,False,False,False,Applied
APP00042,CAND00042,DataNova,Marketing Analyst,Delhi,Company Website,2026-07-26 20:00:00,True,True,False,True,False,False,Interviewed
APP00842,CAND00842,BrightWorks,Product Analyst,Delhi,Referral,2026-07-26 21:00:00,True,True,True,True,True,True,Hired
APP00080,CAND00080,InsightHub,Business Analyst,Delhi,Job Portal,2026-07-26 22:00:00,True,True,True,True,False,False,Interviewed
APP00132,CAND00132,DataNova,Business Analyst,Gurugram,Job Portal,2026-07-26 23:00:00,True,True,True,True,False,False,Interviewed
APP00599,CAND00599,NextGen Labs,BI Analyst,Delhi,Job Portal,2026-07-27 00:00:00,True,False,False,False,False,False,Screened
APP00230,CAND00230,InsightHub,Marketing Analyst,Pune,Referral,2026-07-27 01:00:00,True,False,False,False,False,False,Screened
APP00364,CAND00364,InsightHub,BI Analyst,Pune,Referral,2026-07-27 02:00:00,True,True,True,True,False,False,Interviewed
APP00673,CAND00673,Alpha Tech,Business Analyst,Hyderabad,Job Portal,2026-07-27 03:00:00,True,True,True,True,False,False,Interviewed
APP00095,CAND00095,NextGen Labs,BI Analyst,Delhi,LinkedIn,2026-07-27 04:00:00,True,True,True,False,False,False,Shortlisted
APP00655,CAND00655,NextGen Labs,Marketing Analyst,Delhi,Company Website,2026-07-27 06:00:00,True,True,True,True,False,False,Interviewed
APP00190,CAND00190,InsightHub,Data Analyst,Bengaluru,Job Portal,2026-07-27 08:00:00,False,False,False,False,False,False,Applied
APP00968,CAND00968,BrightWorks,BI Analyst,Bengaluru,Job Portal,2026-07-27 10:00:00,False,False,False,False,False,False,Applied
APP00174,CAND00174,InsightHub,Business Analyst,Pune,Job Portal,2026-07-27 11:00:00,False,False,False,False,False,False,Applied
APP00515,CAND00515,BrightWorks,Marketing Analyst,Hyderabad,Job Portal,2026-07-27 12:00:00,True,False,False,False,False,False,Screened
APP00457,CAND00457,DataNova,Product Analyst,Hyderabad,Job Portal,2026-07-27 14:00:00,True,True,True,True,False,False,Interviewed
APP00442,CAND00442,DataNova,Data Analyst,Hyderabad,Campus,2026-07-27 16:00:00,True,True,True,False,False,False,Shortlisted
APP00450,CAND00450,InsightHub,Marketing Analyst,Mumbai,Job Portal,2026-07-27 17:00:00,True,True,True,False,False,False,Shortlisted
APP00689,CAND00689,DataNova,Business Analyst,Pune,LinkedIn,2026-07-27 18:00:00,False,False,False,False,False,False,Applied
APP00955,CAND00955,InsightHub,BI Analyst,Mumbai,Company Website,2026-07-27 19:00:00,False,False,False,False,False,False,Applied
APP00718,CAND00718,DataNova,Business Analyst,Pune,Campus,2026-07-27 20:00:00,True,True,True,True,False,False,Interviewed
APP00431,CAND00431,DataNova,BI Analyst,Mumbai,Job Portal,2026-07-27 21:00:00,True,True,True,False,False,False,Shortlisted
APP00576,CAND00576,Alpha Tech,Marketing Analyst,Bengaluru,Campus,2026-07-27 22:00:00,True,False,False,False,False,False,Screened
APP00990,CAND00990,NextGen Labs,Business Analyst,Gurugram,LinkedIn,2026-07-27 23:00:00,False,False,False,False,False,False,Applied
APP00217,CAND00217,BrightWorks,BI Analyst,Mumbai,Company Website,2026-07-28 00:00:00,True,False,False,False,False,False,Screened
APP00872,CAND00872,NextGen Labs,Marketing Analyst,Gurugram,Job Portal,2026-07-28 01:00:00,True,False,False,False,False,False,Screened
APP00742,CAND00742,DataNova,Data Analyst,Gurugram,Company Website,2026-07-28 02:00:00,True,False,False,False,False,False,Screened
APP00793,CAND00793,InsightHub,Business Analyst,Mumbai,Company Website,2026-07-28 03:00:00,True,False,False,False,False,False,Screened
APP00167,CAND00167,Alpha Tech,BI Analyst,Gurugram,Company Website,2026-07-28 04:00:00,True,True,True,False,False,False,Shortlisted
APP00703,CAND00703,InsightHub,Data Analyst,Mumbai,Company Website,2026-07-28 05:00:00,True,True,True,True,False,False,Interviewed
APP00783,CAND00783,BrightWorks,Business Analyst,Gurugram,Job Portal,2026-07-28 06:00:00,True,True,False,True,True,True,Hired
APP00612,CAND00612,Alpha Tech,Data Analyst,Bengaluru,LinkedIn,2026-07-28 07:00:00,True,False,False,False,False,False,Screened
APP00007,CAND00007,DataNova,Business Analyst,Pune,Job Portal,2026-07-28 08:00:00,True,False,False,False,False,False,Screened
APP00996,CAND00996,NextGen Labs,Business Analyst,Pune,Job Portal,2026-07-28 09:00:00,True,True,True,False,False,False,Shortlisted
APP00679,CAND00679,Alpha Tech,Marketing Analyst,Delhi,Campus,2026-07-28 11:00:00,True,True,True,True,True,True,Hired
APP00734,CAND00734,InsightHub,BI Analyst,Hyderabad,Referral,2026-07-28 12:00:00,True,False,False,False,False,False,Screened
APP00394,CAND00394,Alpha Tech,Data Analyst,Gurugram,LinkedIn,2026-07-28 13:00:00,False,False,False,False,False,False,Applied
APP00107,CAND00107,Alpha Tech,BI Analyst,Mumbai,Company Website,2026-07-28 14:00:00,True,True,True,True,True,True,Hired
APP00016,CAND00016,DataNova,Data Analyst,Delhi,Job Portal,2026-07-28 15:00:00,False,False,False,False,False,False,Applied
APP00746,CAND00746,NextGen Labs,BI Analyst,Pune,Campus,2026-07-28 16:00:00,True,False,False,False,False,False,Screened
APP00583,CAND00583,BrightWorks,Business Analyst,Delhi,Company Website,2026-07-28 17:00:00,False,False,False,False,False,False,Applied
APP00433,CAND00433,InsightHub,BI Analyst,Delhi,Referral,2026-07-28 18:00:00,False,False,False,False,False,False,Applied
APP00151,CAND00151,NextGen Labs,Product Analyst,Delhi,Campus,2026-07-28 20:00:00,True,True,True,True,True,False,Offer
APP00468,CAND00468,DataNova,BI Analyst,Bengaluru,LinkedIn,2026-07-28 21:00:00,False,False,False,False,False,False,Applied
APP00937,CAND00937,Alpha Tech,Product Analyst,Pune,Job Portal,2026-07-28 22:00:00,True,True,True,False,False,False,Shortlisted
APP00585,CAND00585,DataNova,Business Analyst,Hyderabad,Referral,2026-07-28 23:00:00,False,False,False,False,False,False,Applied
APP00414,CAND00414,BrightWorks,Business Analyst,Mumbai,Referral,2026-07-29 00:00:00,True,True,True,True,False,False,Interviewed
APP00820,CAND00820,DataNova,Marketing Analyst,Gurugram,Company Website,2026-07-29 02:00:00,True,False,False,False,False,False,Screened
APP00630,CAND00630,DataNova,Data Analyst,Gurugram,Job Portal,2026-07-29 03:00:00,True,False,False,False,False,False,Screened
APP00826,CAND00826,Alpha Tech,BI Analyst,Bengaluru,Campus,2026-07-29 04:00:00,True,False,False,False,False,False,Screened
APP00849,CAND00849,Alpha Tech,Business Analyst,Mumbai,Company Website,2026-07-29 05:00:00,True,True,True,True,True,True,Hired
APP00031,CAND00031,Alpha Tech,Business Analyst,Hyderabad,Referral,2026-07-29 06:00:00,True,True,True,True,False,False,Interviewed
